cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
219,6,0,10,0.2900404983946254,434,11,0.8884502877862838,0
202,6,0,9,0.2025027408902398,419,11,0.8884502877862838,0
159,6,0,9,0.20335413481191175,373,11,0.8884502877862838,0
185,6,0,10,0.4062825726629875,377,11,1.8042727086281731,0
103,6,0,10,0.1953961568569676,387,11,1.8042727086281731,0
227,6,0,9,0.3457463440792345,492,11,1.8042727086281731,0
311,6,0,10,0.4173681456737318,468,11,1.8042727086281731,0
95,6,0,10,0.6251269664239516,282,11,1.8042727086281731,0
140,6,0,9,0.052152554,428,11,0.9431945538974952,0
170,6,0,10,0.5495261758519822,260,11,1.8042727086281731,0
138,6,0,9,0.055280148723773063,389,11,0.8884502877862838,0
144,6,0,9,0.6728748341536165,299,11,1.8042727086281731,0
1048,2,5,0,0.6481495063671121,1975,10,0.9431945538974952,0
928,2,5,9,0.5606117488627265,1710,0,1.8042727086281731,0
1296,2,5,0,0.21443970782265603,2003,0,0.9431945538974952,0
540,2,5,9,0.1317323332174144,1673,0,0.9431945538974952,0
1009,2,5,0,0.9465736796775176,2064,10,0.9431945538974952,0
847,2,5,9,0.019469248,1742,10,0.9431945538974952,0
678,2,5,9,0.023448236903996476,1501,0,0.9431945538974952,0
909,2,5,0,0.2940194873720975,1924,10,1.8042727086281731,0
1206,5,5,0,0.7317082748940257,1997,10,0.9431945538974952,0
1034,5,5,0,0.5725487157951427,2027,0,0.9431945538974952,0
909,5,5,0,0.6123386055698634,2039,10,0.9431945538974952,0
1207,5,5,0,0.9545316576324617,2204,10,0.9431945538974952,0
903,2,5,0,0.4452210685160363,2038,10,0.9431945538974952,0
845,5,5,0,0.7913931095561068,1915,10,0.9431945538974952,0
996,2,5,0,0.6043806276149193,1953,0,0.9431945538974952,0
1127,5,5,0,0.5606117488627265,1859,10,0.9431945538974952,0
1196,5,5,9,0.46909500238086876,2019,0,0.9431945538974952,0
1075,2,5,9,1.2091869521906744,2277,0,0.9431945538974952,0
883,5,5,9,0.17862880702540737,1748,10,1.8042727086281731,0
727,2,5,9,0.23433465271001638,1882,10,1.8042727086281731,0
645,5,5,0,0.031406215,1864,10,1.8042727086281731,0
1113,5,5,0,0.5327588260204219,1823,0,0.9431945538974952,0
1210,5,5,9,0.6362125394346959,1976,0,0.9431945538974952,0
1061,2,5,0,0.5606117488627265,1902,10,0.9431945538974952,0
1270,2,5,0,0.8351619883082996,2066,10,1.8042727086281731,0
1171,2,5,0,0.6720234402319445,2124,0,1.8042727086281731,0
812,5,5,9,0.4014521897638435,1745,0,1.8042727086281731,0
716,5,5,0,0.19454476293529566,1956,10,0.9431945538974952,0
996,5,5,9,0.16271285111551906,2077,10,0.9431945538974952,0
959,5,5,0,0.31789342123692993,2034,0,0.9431945538974952,0
1141,5,5,0,0.4452210685160363,1776,10,1.8042727086281731,0
1277,5,5,9,1.3723255002670296,2180,10,0.9431945538974952,0
1016,2,5,9,1.0181954812720149,2216,10,0.9431945538974952,0
696,5,5,9,0.2184186968001281,1772,10,1.8042727086281731,0
962,2,5,9,0.9028048009253248,1933,0,0.9431945538974952,0
954,2,5,0,0.7595611977363301,2094,0,0.9431945538974952,0
765,2,5,9,0.4133891566962597,1847,0,0.9431945538974952,0
888,5,5,9,0.695897374,1905,10,0.9431945538974952,0
814,5,5,0,0.067217116,1868,10,0.9431945538974952,0
916,5,5,9,0.2621875755523209,2030,10,1.8042727086281731,0
773,5,5,9,0.7197713079616094,2003,10,1.8042727086281731,0
846,2,5,0,0.071196105,1675,10,1.8042727086281731,0
873,2,5,0,0.33380937714681824,1996,10,0.9431945538974952,0
1126,5,5,0,0.36962027794406693,1984,0,1.8042727086281731,0
883,5,5,9,0.5725487157951427,1884,10,0.9431945538974952,0
798,2,5,0,0.3457463440792345,1974,0,0.9431945538974952,0
1101,2,5,0,0.4452210685160363,2045,10,1.8042727086281731,0
984,5,5,9,0.6680444512544724,1896,10,1.8042727086281731,0
938,2,5,9,0.3855362338539552,2016,0,1.8042727086281731,0
934,5,5,9,0.962489636,2110,10,1.8042727086281731,0
986,5,5,0,0.6600864732995283,1904,0,0.9431945538974952,0
741,5,5,0,0.5805066937500868,1931,10,1.8042727086281731,0
944,5,5,9,0.4651160134033967,1857,10,0.9431945538974952,0
1115,5,5,0,0.5526537709077823,1834,0,0.9431945538974952,0
1240,2,5,0,0.966468625,1968,0,1.8042727086281731,0
914,5,5,9,0.3298303881693462,1806,0,0.9431945538974952,0
1206,2,5,0,1.0540063820692636,2153,10,1.8042727086281731,0
958,5,5,9,0.5049059031781175,1991,0,0.9431945538974952,0
1244,2,5,9,1.1296071726412331,2067,0,0.9431945538974952,0
950,5,5,0,0.5685697268176706,1872,10,1.8042727086281731,0
878,5,5,9,0.6322335504572237,1914,10,1.8042727086281731,0
795,2,5,0,0.011511269971580253,1668,10,0.9431945538974952,0
1013,2,5,9,0.14679689520563077,1958,10,1.8042727086281731,0
1073,5,5,9,0.9585106466099339,1921,0,0.9431945538974952,0
1038,5,5,0,0.8152670434209391,2056,10,0.9431945538974952,0
811,2,5,0,0.2621875755523209,1808,10,0.9431945538974952,0
1132,5,5,0,0.7317082748940257,1912,0,0.9431945538974952,0
1082,2,5,0,0.9823845804747663,2226,0,0.9431945538974952,0
1166,2,5,9,0.9704476135423501,2126,0,0.9431945538974952,0
1070,2,5,0,0.3258513991918741,1733,10,1.8042727086281731,0
693,5,5,0,0.071196105,1828,0,0.9431945538974952,0
799,5,5,0,0.2184186968001281,1847,0,0.9431945538974952,0
918,5,5,9,0.17067082907046321,1999,0,0.9431945538974952,0
1059,5,5,9,0.6481495063671121,1921,0,0.9431945538974952,0
1105,2,5,9,0.6242755725022796,1991,10,1.8042727086281731,0
868,2,5,9,0.1317323332174144,1559,0,1.8042727086281731,0
794,5,5,9,0.5327588260204219,2113,0,1.8042727086281731,0
1248,2,5,9,1.2609138088978116,2066,0,1.8042727086281731,0
950,2,5,9,0.9226997458126852,2158,0,0.9431945538974952,0
689,2,5,9,0.060110532,1713,0,1.8042727086281731,0
1324,2,5,0,0.7675191756912743,2065,10,0.9431945538974952,0
871,2,5,0,1.1495021175285933,2073,10,0.9431945538974952,0
927,2,5,9,0.18743817890202344,1738,10,1.8042727086281731,0
1007,5,5,0,0.5208218590880057,1908,0,1.8042727086281731,0
892,5,5,9,0.34972533305670656,1888,10,1.8042727086281731,0
1064,5,5,0,0.7595611977363301,2169,0,1.8042727086281731,0
554,5,5,0,0.099049027,1625,0,1.8042727086281731,0
998,5,5,9,0.5725487157951427,2043,10,1.8042727086281731,0
1130,5,5,0,0.807309065,1841,10,0.9431945538974952,0
1003,2,5,0,0.9346367127451014,1840,0,1.8042727086281731,0
949,5,5,9,0.4492000574935084,1861,10,1.8042727086281731,0
1015,2,5,9,0.38951522283142725,1966,10,0.9431945538974952,0
1372,5,5,9,1.233060886055507,2120,0,0.9431945538974952,0
1018,5,5,9,1.0778803159340962,2092,10,0.9431945538974952,0
1046,2,5,0,0.8192460323984113,1941,0,1.8042727086281731,0
1044,2,5,9,0.48898994726822914,1855,0,1.8042727086281731,0
1022,2,5,9,0.9306577237676293,1983,10,0.9431945538974952,0
954,5,5,0,0.6083596165923914,1881,10,0.9431945538974952,0
657,5,5,0,0.7754771536462185,2073,0,0.9431945538974952,0
1029,5,5,0,0.5844856827275589,1897,0,1.8042727086281731,0
1070,5,5,9,0.7993510875110509,2047,0,0.9431945538974952,0
816,5,5,0,0.699876363,1841,10,0.9431945538974952,0
850,5,5,0,0.45317904647098045,1926,10,1.8042727086281731,0
888,2,5,0,0.4770529803358129,1841,0,1.8042727086281731,0
776,2,5,0,0.9505526686549897,2044,0,0.9431945538974952,0
1119,2,5,0,0.8510779442181878,1930,10,1.8042727086281731,0
782,5,5,9,0.064089521,1630,0,1.8042727086281731,0
1098,5,5,9,0.8829098560379645,2014,10,0.9431945538974952,0
794,2,5,0,0.015490258949052328,1815,10,0.9431945538974952,0
962,5,5,9,1.0022795253621266,1993,0,0.9431945538974952,0
885,5,5,0,0.6760024292094166,2112,0,0.9431945538974952,0
891,5,5,9,0.5526537709077823,1791,0,1.8042727086281731,0
1195,5,5,9,0.3656412889665948,1843,0,0.9431945538974952,0
1111,5,5,9,1.0181954812720149,2320,0,1.8042727086281731,0
1032,5,5,9,0.38951522283142725,1900,0,0.9431945538974952,0
942,2,5,9,0.3855362338539552,1986,10,1.8042727086281731,0
941,2,5,0,0.11894397236332625,1924,0,0.9431945538974952,0
976,2,5,9,0.45317904647098045,1851,10,0.9431945538974952,0
1000,2,5,0,0.3377883661242903,1949,10,1.8042727086281731,0
864,2,5,9,0.4173681456737318,1955,0,0.9431945538974952,0
999,5,5,0,0.373599267,2063,0,1.8042727086281731,0
1190,5,5,9,0.9147417678577411,2116,10,0.9431945538974952,0
1212,5,5,0,0.6799814181868887,1709,0,0.9431945538974952,0
1129,2,5,9,0.1865867849803515,1954,0,1.8042727086281731,0
1028,5,5,9,0.6362125394346959,2085,0,0.9431945538974952,0
622,5,5,0,0.28293391436135323,1714,10,1.8042727086281731,0
821,5,5,0,0.2542295975973768,1912,0,0.9431945538974952,0
861,5,5,0,0.5049059031781175,1804,10,1.8042727086281731,0
599,5,5,0,0.3855362338539552,2036,10,0.9431945538974952,0
822,5,5,0,0.695897374,1911,10,0.9431945538974952,0
723,2,5,0,0.087112061,1795,10,1.8042727086281731,0
955,2,5,9,0.4173681456737318,2133,0,1.8042727086281731,0
809,5,5,0,0.9386157017225735,1931,10,1.8042727086281731,0
876,5,5,9,0.5924436606825031,1766,10,1.8042727086281731,0
952,5,5,9,0.7237502969390814,1906,10,0.9431945538974952,0
1084,2,5,9,0.7317082748940257,1949,0,1.8042727086281731,0
1430,2,5,0,0.8908678339929086,2158,0,0.9431945538974952,0
922,2,5,9,0.6083596165923914,1873,0,0.9431945538974952,0
959,5,5,0,0.031406215,1851,10,0.9431945538974952,0
630,5,5,9,0.087963454,1766,10,1.8042727086281731,0
1050,2,5,0,0.44124207953856426,1837,10,0.9431945538974952,0
1015,5,5,9,0.7038553520517211,1865,0,0.9431945538974952,0
1296,2,5,9,0.8192460323984113,2005,0,1.8042727086281731,0
738,2,5,9,0.13969031117235856,1734,0,1.8042727086281731,0
1042,2,5,9,0.5844856827275589,1981,10,1.8042727086281731,0
1006,5,5,9,0.5526537709077823,2209,10,0.9431945538974952,0
1048,5,5,9,0.699876363,1896,10,0.9431945538974952,0
734,5,5,0,0.1476482891273027,1605,0,0.9431945538974952,0
1089,5,5,0,0.8192460323984113,2054,0,1.8042727086281731,0
875,5,5,0,0.5208218590880057,1935,0,1.8042727086281731,0
1074,5,5,9,0.3537043220341786,1832,0,0.9431945538974952,0
1109,2,5,0,0.9585106466099339,2204,10,1.8042727086281731,0
724,2,5,9,0.17067082907046321,1899,10,1.8042727086281731,0
937,5,5,0,0.158733862,1840,0,1.8042727086281731,0
817,5,5,0,0.19852375191276772,1962,10,1.8042727086281731,0
844,2,5,0,0.699876363,2068,0,1.8042727086281731,0
809,2,5,9,0.075175094,1835,0,0.9431945538974952,0
1045,2,5,9,1.233060886055507,2292,0,0.9431945538974952,0
613,5,5,0,0.48103196931328496,2038,10,0.9431945538974952,0
892,2,5,0,0.20335413481191175,1804,0,1.8042727086281731,0
945,2,5,0,0.3815572448764831,1938,0,0.9431945538974952,0
1095,2,5,0,1.1296071726412331,2336,0,0.9431945538974952,0
978,5,5,0,0.27014555350726505,1851,0,0.9431945538974952,0
1265,2,5,9,0.863014911,2136,10,1.8042727086281731,0
740,5,5,9,0.5088848921555895,1881,10,0.9431945538974952,0
693,2,5,0,0.007532281,1770,0,1.8042727086281731,0
970,5,5,9,0.6481495063671121,2093,10,0.9431945538974952,0
1118,5,5,9,1.014216492294543,2114,10,1.8042727086281731,0
883,2,5,0,0.059259138,1690,10,1.8042727086281731,0
757,2,5,9,0.14679689520563077,1865,0,1.8042727086281731,0
948,5,5,0,0.9943215474071825,2230,10,0.9431945538974952,0
1088,2,5,9,0.863014911,2091,0,0.9431945538974952,0
1038,2,5,0,0.31391443225945787,1890,0,1.8042727086281731,0
727,2,5,0,0.48898994726822914,1754,0,0.9431945538974952,0
791,2,5,9,0.640191528,1943,0,0.9431945538974952,0
1082,2,5,0,0.44124207953856426,1893,10,1.8042727086281731,0
647,2,5,0,0.13883891725068662,1802,10,1.8042727086281731,0
965,5,5,0,0.5685697268176706,2174,10,0.9431945538974952,0
1279,2,5,9,1.1136912167313446,2329,10,0.9431945538974952,0
1118,2,5,0,1.0380904261593753,1992,10,1.8042727086281731,0
855,5,5,0,0.23831364168748848,2113,10,1.8042727086281731,0
871,5,5,0,0.4651160134033967,1826,0,0.9431945538974952,0
1116,2,5,9,0.9704476135423501,1969,10,1.8042727086281731,0
952,2,5,9,0.17152222299213515,1499,0,1.8042727086281731,0
962,2,5,0,0.9823845804747663,2176,0,0.9431945538974952,0
546,5,5,0,0.024299631,1483,10,1.8042727086281731,0
969,5,5,0,0.5168428701105336,2001,0,0.9431945538974952,0
1337,2,5,9,0.9465736796775176,2195,10,0.9431945538974952,0
1118,2,5,0,0.031406215,1888,10,1.8042727086281731,0
1095,5,5,9,0.4014521897638435,1812,0,1.8042727086281731,0
838,2,5,9,0.48103196931328496,1917,10,1.8042727086281731,0
1107,2,5,9,0.7317082748940257,1966,0,1.8042727086281731,0
741,2,5,9,0.46909500238086876,1973,0,1.8042727086281731,0
797,5,5,0,0.7714981646687463,1988,0,1.8042727086281731,0
582,2,5,0,0.4062825726629875,1584,0,1.8042727086281731,0
936,2,5,9,0.6362125394346959,1851,10,1.8042727086281731,0
968,2,5,0,0.5248008480654778,1904,0,0.9431945538974952,0
547,2,5,9,0.16271285111551906,2154,10,0.9431945538974952,0
748,5,5,0,0.8152670434209391,2029,0,1.8042727086281731,0
885,5,5,0,0.3377883661242903,2036,0,1.8042727086281731,0
925,5,5,9,1.014216492294543,2109,0,1.8042727086281731,0
1332,5,5,9,0.8908678339929086,2176,10,0.9431945538974952,0
979,2,5,0,0.5446957929528382,1769,10,1.8042727086281731,0
836,2,5,0,0.9187207568352131,2128,0,1.8042727086281731,0
1272,5,5,0,0.5168428701105336,1995,0,1.8042727086281731,0
1064,2,5,0,0.8431199662632437,2186,10,1.8042727086281731,0
958,5,5,0,0.36166229998912275,1781,10,0.9431945538974952,0
819,2,5,0,0.5844856827275589,1874,0,0.9431945538974952,0
943,5,5,0,0.9028048009253248,2048,10,0.9431945538974952,0
996,2,5,9,1.1693970624159538,2202,0,1.8042727086281731,0
861,2,5,9,0.7356872638714977,2085,10,0.9431945538974952,0
1014,2,5,9,0.42532612362867595,1988,10,1.8042727086281731,0
1047,2,5,9,0.019469248,1763,10,0.9431945538974952,0
978,2,5,0,0.8749518780830203,2142,10,0.9431945538974952,0
941,2,5,9,0.5446957929528382,2129,10,1.8042727086281731,0
863,5,5,0,0.5924436606825031,1966,10,1.8042727086281731,0
773,5,5,0,0.095070038,1753,0,1.8042727086281731,0
1006,5,5,9,0.910762779,2093,0,1.8042727086281731,0
1027,2,5,9,0.3537043220341786,1971,0,0.9431945538974952,0
1073,2,5,0,0.30197746532704167,1768,10,0.9431945538974952,0
816,5,5,0,0.019469248,1757,10,0.9431945538974952,0
942,2,5,0,0.5128638811330616,1959,0,0.9431945538974952,0
834,2,5,9,0.6481495063671121,1754,10,0.9431945538974952,0
854,2,5,0,0.031406215,1938,0,0.9431945538974952,0
1366,5,5,0,1.3763044892445015,2139,0,1.8042727086281731,0
1054,5,5,9,0.6004016386374472,1900,0,1.8042727086281731,0
808,5,5,9,0.6600864732995283,2091,10,0.9431945538974952,0
659,2,5,0,0.32187241,1821,10,0.9431945538974952,0
1098,2,5,9,0.34972533305670656,1917,0,0.9431945538974952,0
773,2,5,0,0.695897374,1847,10,0.9431945538974952,0
885,5,5,0,0.2940194873720975,2106,10,0.9431945538974952,0
808,5,5,9,0.46113702442592464,1845,10,0.9431945538974952,0
895,2,5,9,0.2272280686767442,1613,0,0.9431945538974952,0
1135,5,5,9,0.4014521897638435,1901,0,0.9431945538974952,0
704,2,5,9,0.7476242308039139,2042,10,0.9431945538974952,0
1017,5,5,9,0.6362125394346959,2034,0,1.8042727086281731,0
789,5,5,9,0.11581637730752611,1650,10,1.8042727086281731,0
1055,2,5,0,0.8431199662632437,1935,10,1.8042727086281731,0
641,2,5,0,0.003553292,1915,0,0.9431945538974952,0
876,5,5,9,0.7157923189841373,2172,0,1.8042727086281731,0
898,2,5,0,0.34176735510176237,1786,0,0.9431945538974952,0
1040,2,5,0,0.7874141205786347,1850,0,0.9431945538974952,0
932,2,5,0,0.46113702442592464,2001,0,1.8042727086281731,0
687,2,5,9,0.2462716196424326,1896,10,0.9431945538974952,0
1235,5,5,9,1.0022795253621266,2128,10,0.9431945538974952,0
917,5,5,9,0.8510779442181878,2043,10,0.9431945538974952,0
729,5,5,0,0.23433465271001638,1854,0,0.9431945538974952,0
824,2,5,0,0.699876363,2032,0,1.8042727086281731,0
738,5,5,9,0.13485992827321455,1788,10,0.9431945538974952,0
1037,2,5,0,0.6521284953445842,1977,10,1.8042727086281731,0
1125,2,5,9,0.4770529803358129,2020,0,0.9431945538974952,0
990,2,5,9,0.2940194873720975,1872,10,0.9431945538974952,0
630,2,5,0,0.2621875755523209,1887,0,0.9431945538974952,0
913,5,5,9,1.133586161618705,2059,0,1.8042727086281731,0
1054,5,5,0,0.4929689362457012,1906,0,0.9431945538974952,0
1068,5,5,0,1.1972499852582583,2005,10,0.9431945538974952,0
1400,5,5,9,1.0380904261593753,2224,0,1.8042727086281731,0
1101,2,5,9,0.910762779,2101,10,1.8042727086281731,0
1155,5,5,0,0.7953720985335788,2081,0,0.9431945538974952,0
1266,2,5,9,0.9226997458126852,1776,10,0.9431945538974952,0
989,2,5,9,0.05130116,1566,10,0.9431945538974952,0
1007,5,5,0,0.807309065,2088,0,0.9431945538974952,0
903,5,5,9,0.45317904647098045,1989,0,0.9431945538974952,0
1139,5,5,0,0.588464672,2003,10,0.9431945538974952,0
935,2,5,0,1.1693970624159538,2076,0,1.8042727086281731,0
1031,5,5,9,0.8470989552407158,2084,0,1.8042727086281731,0
938,2,5,9,0.2025027408902398,1893,10,0.9431945538974952,0
922,2,5,9,0.8311829993308275,2066,10,1.8042727086281731,0
750,5,5,0,0.863014911,2064,0,1.8042727086281731,0
1142,5,5,9,0.7396662528489698,1948,10,1.8042727086281731,0
620,5,5,9,0.5009269142006454,1941,10,0.9431945538974952,0
709,2,5,0,0.7794561426236906,1892,0,0.9431945538974952,0
1222,2,5,9,0.8351619883082996,2126,10,0.9431945538974952,0
1057,5,5,9,1.0898172828665122,2251,0,1.8042727086281731,0
1046,2,5,9,0.7874141205786347,1914,0,0.9431945538974952,0
815,2,5,9,0.6083596165923914,1897,10,0.9431945538974952,0
866,2,5,9,0.2184186968001281,1883,10,0.9431945538974952,0
1019,2,5,0,0.9943215474071825,2037,0,0.9431945538974952,0
1047,5,5,0,0.640191528,2078,10,1.8042727086281731,0
1067,2,5,0,0.5844856827275589,2000,10,0.9431945538974952,0
771,5,5,9,0.536737815,1677,10,0.9431945538974952,0
1090,2,5,9,0.7993510875110509,1949,10,0.9431945538974952,0
917,2,5,0,0.9386157017225735,2018,10,0.9431945538974952,0
889,2,5,9,0.7555822087588581,2090,10,0.9431945538974952,0
1005,2,5,9,0.4452210685160363,1864,0,0.9431945538974952,0
813,5,5,9,0.47307399135834083,1894,10,1.8042727086281731,0
881,5,5,0,0.807309065,1843,10,1.8042727086281731,0
884,5,5,9,0.40543117874131557,1927,10,0.9431945538974952,0
1026,2,5,0,0.8272040103533554,1936,0,0.9431945538974952,0
1120,5,5,0,0.7993510875110509,1864,0,0.9431945538974952,0
1022,5,5,9,0.14679689520563077,2123,0,1.8042727086281731,0
1174,5,5,0,0.6163175945473355,1928,10,0.9431945538974952,0
1019,2,5,0,0.863014911,2000,10,1.8042727086281731,0
993,2,5,9,0.803330076,1997,0,1.8042727086281731,0
796,5,5,9,0.16754323401466306,1681,10,1.8042727086281731,0
718,2,5,9,0.6163175945473355,1750,0,1.8042727086281731,0
1058,2,5,9,0.7754771536462185,2078,0,0.9431945538974952,0
629,5,5,9,0.5526537709077823,1918,10,0.9431945538974952,0
1000,5,5,0,0.3855362338539552,1865,0,1.8042727086281731,0
699,2,5,9,0.373599267,1999,10,0.9431945538974952,0
928,2,5,0,0.16669184009299115,1811,0,0.9431945538974952,0
886,2,5,0,0.7675191756912743,1751,0,1.8042727086281731,0
563,5,5,0,0.039364193,1603,10,0.9431945538974952,0
671,5,5,0,0.5526537709077823,2065,0,1.8042727086281731,0
566,2,5,0,0.27497593640640905,1477,0,0.9431945538974952,0
1106,5,5,0,0.38951522283142725,1965,10,0.9431945538974952,0
1130,2,5,0,0.9187207568352131,2057,10,1.8042727086281731,0
671,2,5,0,0.5566327598852544,1766,10,1.8042727086281731,0
1339,2,5,9,0.7913931095561068,2221,10,0.9431945538974952,0
839,5,5,9,0.4651160134033967,2179,10,0.9431945538974952,0
942,5,5,0,0.8232250213758834,2025,10,1.8042727086281731,0
1025,2,5,0,0.6004016386374472,1969,0,1.8042727086281731,0
1010,2,5,9,0.588464672,2111,0,0.9431945538974952,0
535,5,5,0,0.5486747819303103,1891,10,0.9431945538974952,0
1037,5,5,9,0.4571580354484525,1923,0,1.8042727086281731,0
901,2,5,9,0.3855362338539552,2011,0,1.8042727086281731,0
1051,2,5,0,0.42532612362867595,1862,0,0.9431945538974952,0
676,5,5,9,0.34972533305670656,1814,0,0.9431945538974952,0
853,2,5,9,0.48898994726822914,1961,0,0.9431945538974952,0
902,5,5,9,0.23433465271001638,1978,0,0.9431945538974952,0
670,5,5,0,0.3099354432819858,1434,10,0.9431945538974952,0
949,5,5,9,0.7317082748940257,2229,0,1.8042727086281731,0
661,2,5,0,0.3147658261811298,1537,10,1.8042727086281731,0
1015,2,5,9,0.9187207568352131,2136,10,0.9431945538974952,0
1093,5,5,9,1.3524305553796692,2086,10,1.8042727086281731,0
962,2,5,0,0.3099354432819858,1881,10,0.9431945538974952,0
832,2,5,9,0.4452210685160363,1875,0,0.9431945538974952,0
798,5,5,9,0.048173565,1801,0,1.8042727086281731,0
999,5,5,0,0.6799814181868887,1746,10,0.9431945538974952,0
1072,5,5,9,1.022174470249487,1957,10,1.8042727086281731,0
1181,5,5,0,0.699876363,2314,0,1.8042727086281731,0
1200,2,5,0,0.46909500238086876,1978,10,1.8042727086281731,0
987,5,5,9,0.3656412889665948,1853,10,0.9431945538974952,0
983,5,5,9,0.5566327598852544,1981,10,0.9431945538974952,0
854,5,5,9,0.2621875755523209,1701,10,0.9431945538974952,0
1021,2,5,9,0.4651160134033967,1806,10,0.9431945538974952,0
969,5,5,0,0.10700700543091003,1808,0,0.9431945538974952,0
1003,5,5,0,0.699876363,1948,0,0.9431945538974952,0
1093,5,5,0,0.27014555350726505,1903,10,0.9431945538974952,0
816,2,5,0,0.8948468229703807,1951,0,1.8042727086281731,0
1026,5,5,0,0.9266787347901573,2079,0,1.8042727086281731,0
848,5,5,9,0.31789342123692993,1841,10,0.9431945538974952,0
950,5,5,0,0.13883891725068662,1899,0,0.9431945538974952,0
998,5,5,9,0.9784055914972942,2113,10,1.8042727086281731,0
1056,5,5,9,0.4929689362457012,1819,10,1.8042727086281731,0
994,2,5,9,1.0102375033170707,2257,0,1.8042727086281731,0
1023,2,5,9,0.30595645430451374,1878,10,1.8042727086281731,0
954,5,5,9,0.5208218590880057,1919,0,0.9431945538974952,0
867,2,5,9,0.6163175945473355,1860,10,0.9431945538974952,0
939,2,5,9,0.011511269971580253,1757,0,1.8042727086281731,0
800,2,5,0,0.6799814181868887,1987,10,1.8042727086281731,0
601,5,5,0,0.031406215,1739,0,0.9431945538974952,0
1065,2,5,9,0.4014521897638435,2033,0,0.9431945538974952,0
884,2,5,7,0.30595645430451374,1991,10,1.8042727086281731,0
633,6,5,7,0.18345918992455137,1844,10,0.9431945538974952,0
762,6,5,7,0.5446957929528382,1980,10,0.9431945538974952,0
885,2,5,7,0.2820825204396813,2039,10,0.9431945538974952,0
917,6,5,3,1.0540063820692636,2190,10,0.9431945538974952,0
975,6,5,3,0.22637667475507225,2084,10,0.9431945538974952,0
844,6,5,3,0.46909500238086876,2147,10,1.8042727086281731,0
1067,2,5,3,0.3537043220341786,1999,10,0.9431945538974952,0
798,6,5,7,0.16669184009299115,1919,10,0.9431945538974952,0
851,6,5,7,0.6720234402319445,2082,10,0.9431945538974952,0
991,2,5,7,0.4014521897638435,1868,10,1.8042727086281731,0
840,5,5,7,0.49694792522317327,1953,10,0.9431945538974952,0
912,5,5,3,0.3258513991918741,1938,10,0.9431945538974952,0
819,6,5,7,0.859035922,2031,10,0.9431945538974952,0
894,5,5,7,0.7834351316011626,2274,10,1.8042727086281731,0
865,5,5,3,0.6839604071643608,1809,10,0.9431945538974952,0
802,2,5,3,0.6879393961418329,2005,10,0.9431945538974952,0
646,6,5,7,0.3537043220341786,1885,10,1.8042727086281731,0
856,2,5,3,0.5168428701105336,1821,10,1.8042727086281731,0
636,2,5,7,0.11979536628499819,1794,10,1.8042727086281731,0
911,6,5,3,0.2900404983946254,1881,10,1.8042727086281731,0
653,6,5,3,0.44124207953856426,2054,10,1.8042727086281731,0
736,5,5,3,0.32187241,1899,10,0.9431945538974952,0
715,5,5,3,0.6919183851193049,2069,10,1.8042727086281731,0
901,5,5,7,0.28606150941715336,1725,10,0.9431945538974952,0
769,2,5,7,0.031406215,1859,10,1.8042727086281731,0
852,6,5,7,0.5128638811330616,1848,10,1.8042727086281731,0
1079,5,5,3,0.8908678339929086,2073,10,0.9431945538974952,0
909,2,5,7,0.3983245947080434,1736,10,1.8042727086281731,0
1094,2,5,7,0.7635401867138022,2214,10,0.9431945538974952,0
746,2,5,7,0.12775334423994233,1825,10,0.9431945538974952,0
938,2,5,7,0.5773790986942867,1839,10,1.8042727086281731,0
803,6,5,3,0.48103196931328496,1997,10,0.9431945538974952,0
779,6,5,7,0.6561074843220562,2027,10,0.9431945538974952,0
841,6,5,3,0.25025060861990467,1809,10,0.9431945538974952,0
837,5,5,7,0.30197746532704167,2059,10,0.9431945538974952,0
679,6,5,7,0.031406215,1784,10,1.8042727086281731,0
773,2,5,3,0.640191528,2012,10,0.9431945538974952,0
465,5,5,3,0.4619884183475966,1744,10,0.9431945538974952,0
931,2,5,3,0.540716804,1936,10,0.9431945538974952,0
971,6,5,7,0.9545316576324617,1998,10,0.9431945538974952,0
795,2,5,7,0.067217116,1719,10,0.9431945538974952,0
583,5,5,7,0.270996947,1652,10,0.9431945538974952,0
922,6,5,3,1.1773550403708979,2180,10,1.8042727086281731,0
755,6,5,3,0.028278619803140486,1724,10,1.8042727086281731,0
913,2,5,3,0.5168428701105336,2116,10,1.8042727086281731,0
774,2,5,3,0.24229263066496054,1949,10,1.8042727086281731,0
859,2,5,3,0.33380937714681824,2112,10,1.8042727086281731,0
904,6,5,3,0.640191528,1915,10,1.8042727086281731,0
956,6,5,3,0.5805066937500868,2053,10,0.9431945538974952,0
718,2,5,7,0.075175094,2000,10,0.9431945538974952,0
735,2,5,7,0.2550809915190487,1756,10,0.9431945538974952,0
866,2,5,7,0.6163175945473355,1838,10,0.9431945538974952,0
627,2,5,7,0.2940194873720975,1901,10,0.9431945538974952,0
924,2,5,3,0.27497593640640905,2077,10,0.9431945538974952,0
907,6,5,3,0.17862880702540737,1988,10,0.9431945538974952,0
775,2,5,3,0.75160322,1986,10,1.8042727086281731,0
634,6,5,7,0.43015650652781995,1878,10,1.8042727086281731,0
699,6,5,3,0.2670179584514649,1687,10,1.8042727086281731,0
1048,5,5,3,0.7874141205786347,2159,10,1.8042727086281731,0
